项目id	SKUid	SKU名称	SKU价格	SKU销量	相似度	创新	热销	智能	实用	价格参考	SKUurl
578	1126847298	体记忆超薄环 T9 蓝色 智能手环腕带睡眠运动计步器防水可视支持APP	999.0	4	0.075	0.586716823252	0.110349394575	0.0	0.0	999.0	http://item.jd.com/1126847298.html
578	1126850734	体记忆超薄环 T9 黑 智能手环腕带睡眠运动计步器防水可视支持APP	999.0	9	0.075	0.644496540424	0.160832353638	0.0	0.0	999.0	http://item.jd.com/1126850734.html
578	1131159596	璇信XSEN  LED时尚情侣手表U盘 多功能智能手表手环计步器 黑色 8G内存入门版	298.0	2	0.075	0.558308272301	0.0619167480253	0.0	0.0	298.0	http://item.jd.com/1131159596.html
578	1131159605	璇信XSEN  LED时尚情侣手表U盘 多功能智能手表手环计步器 蓝色 8G内存入门版	198.0	2	0.075	0.559164452364	0.0616812831785	0.0	0.0	198.0	http://item.jd.com/1131159605.html
578	1131508866	ROMAN iphone运动健康追踪器 智能手表表带 适用于Misfit Shine 黑色	54.4846560847	96	0.075	0.600153312383	0.26801547622	0.0	0.0	54.4846560847	http://item.jd.com/1131508866.html
578	1135026	[备件条码:null]ibody追客 智能手环 可穿戴设备 运动计步 睡眠健康管理 樱草绿	86.8037150054	10409	0.075	0.55613714362	0.600952803269	0.0	0.0	86.8037150054	http://item.jd.com/1135026.html
578	1136677913	现代演绎W110 智能穿戴手环 防水蓝牙手表 睡眠检测 运动计步 卡路里燃烧 安卓通用	168.0	2	0.125	0.350334316808	0.0771375324585	0.58	0.56	168.0	http://item.jd.com/1136677913.html
578	1137360613	酷道U8智能手环智能蓝牙手表PS高清触摸彩屏健康计步器防水防盗手机伴侣智能穿戴  黑色	989.930778372	170	0.075	0.616042007705	0.313759060226	0.0	0.0	989.930778372	http://item.jd.com/1137360613.html
578	1137388853	酷道eyo智能手环穿戴手表腕表健康计步器运动测睡眠防水 蓝牙免提通话手机通用伴侣情 黑银	899.0	6	0.1	0.53470575299	0.122390884978	0.0	0.0	899.0	http://item.jd.com/1137388853.html
578	1137455922	新款Hi-PEEL智能手表Hi777　经典时尚运动穿戴式手环腕表手机可打电话设备 银黑色	998.0	6	0.1	0.440746062585	0.135641992595	0.58	0.72	998.0	http://item.jd.com/1137455922.html
578	1141161423	现代演绎W110 智能穿戴手环 蓝牙手表 睡眠检测 运动计步 卡路里燃烧 安卓通用 红色	168.0	17	0.125	0.326875201652	0.235806266618	0.58	0.66	168.0	http://item.jd.com/1141161423.html
578	1141161424	现代演绎W110 智能穿戴手环 蓝牙手表 睡眠检测 运动计步 卡路里燃烧 安卓通用 绿色	168.0	92	0.125	0.326237309584	0.393604859384	0.58	0.66	168.0	http://item.jd.com/1141161424.html
578	1141161425	现代演绎W110 智能穿戴手环 蓝牙手表 睡眠检测 运动计步 卡路里燃烧 安卓通用 黄色	168.0	5	0.125	0.326867941925	0.157188934881	0.58	0.66	168.0	http://item.jd.com/1141161425.html
578	1141161426	现代演绎W110 智能穿戴手环 蓝牙手表 睡眠检测 运动计步 卡路里燃烧 安卓通用 黑色	168.0	126	0.125	0.326852605037	0.392992811809	0.58	0.66	168.0	http://item.jd.com/1141161426.html
578	1141161427	现代演绎W110 智能穿戴手环 蓝牙手表 睡眠检测 运动计步 卡路里燃烧 安卓通用 浅蓝色	168.0	67	0.125	0.327127293293	0.392637304409	0.58	0.6	168.0	http://item.jd.com/1141161427.html
578	1141878	[备件条码][AS127584153]Fitbit Flex 时尚智能乐活手环 无线运动睡眠蓝牙腕带灰	586.6	1090	0.125	0.341086107347	0.531529406724	0.58	0.72	586.6	http://item.jd.com/1141878.html
578	1141888	[备件条码:null]Fitbit Flex 时尚智能乐活手环 无线运动睡眠蓝牙腕带柠	598.0	439	0.125	0.339985162273	0.533092549024	0.58	0.72	598.0	http://item.jd.com/1141888.html
578	1141889	Fitbit flex 无线运动睡眠智能蓝牙腕带手环 粉红色	898.0	107	0.125	0.40797824396	0.354466696985	0.54	0.62	898.0	http://item.jd.com/1141889.html
578	1141903	[备件条码][as128673878]Fitbit Flex 时尚智能乐活手环 无线运动睡眠蓝牙腕带青	620.2	360	0.125	0.341086107347	0.455596634335	0.58	0.72	620.2	http://item.jd.com/1141903.html
578	1141919	Fitbit flex 无线运动睡眠智能蓝牙腕带手环 橘红色	675.5	509	0.125	0.344129397901	0.52723239717	0.54	0.68	675.5	http://item.jd.com/1141919.html
578	1141920	[备件条码][as128990936]Fitbit Flex 时尚智能乐活手环 无线运动睡眠蓝牙腕带蓝	630.6	965	0.125	0.341086107347	0.531529406724	0.58	0.72	630.6	http://item.jd.com/1141920.html
578	1141923	Fitbit Flex 时尚智能乐活手环 无线运动睡眠蓝牙腕带紫	453.0	123	0.125	0.39858146856	0.358564638992	0.54	0.68	453.0	http://item.jd.com/1141923.html
578	1141924	[备件条码:null][as127043582]Fitbit Flex 时尚智能乐活手环 无线运动睡眠蓝牙腕带黑	550.981294237	2320	0.125	0.339985162273	0.609248627456	0.58	0.72	550.981294237	http://item.jd.com/1141924.html
578	1142231241	韩国CASMELY 穿戴式蓝牙智能手表手机 适用于三星苹果智能手表手环手镯腕表防水男女款通 粉红色	568.0	3	0.075	0.577466796527	0.114179160417	0.0	0.0	568.0	http://item.jd.com/1142231241.html
578	1142231243	韩国CASMELY 穿戴式蓝牙智能手表手机 适用于三星苹果智能手表手环手镯腕表防水男女款通 黑色	568.0	2	0.075	0.559890744522	0.0591905286973	0.0	0.0	568.0	http://item.jd.com/1142231243.html
578	1142298501	韩国CASMELY iwatch LED时尚情侣手表U盘 蓝牙手表多功能智能手表手环计步器 红色	299.0	4	0.075	0.561594352296	0.121898454983	0.0	0.0	299.0	http://item.jd.com/1142298501.html
578	1142298502	韩国CASMELY iwatch LED时尚情侣手表U盘 蓝牙手表多功能智能手表手环计步器 黄色	299.0	5	0.075	0.560567670979	0.122803825042	0.0	0.0	299.0	http://item.jd.com/1142298502.html
578	1142298503	韩国CASMELY iwatch LED时尚情侣手表U盘 蓝牙手表多功能智能手表手环计步器 浅蓝色	299.0	6	0.075	0.584784426764	0.118552370746	0.0	0.0	299.0	http://item.jd.com/1142298503.html
578	1142298504	韩国CASMELY iwatch LED时尚情侣手表U盘 蓝牙手表多功能智能手表手环计步器 白色	299.0	4	0.075	0.545273168316	0.118302330808	0.0	0.0	299.0	http://item.jd.com/1142298504.html
578	1142298505	韩国CASMELY iwatch LED时尚情侣手表U盘 蓝牙手表多功能智能手表手环计步器 黑色	299.0	4	0.075	0.519203557786	0.123585716001	0.0	0.0	299.0	http://item.jd.com/1142298505.html
578	1142682908	滕海 体记忆3代超薄智能蓝牙手环防水 适用于苹果/安卓系统手机 运动睡眠记录器	1099.0	16	0.125	0.482285198529	0.196970653409	0.54	0.72	1099.0	http://item.jd.com/1142682908.html
578	1142715943	wisebrave 能量手环硅胶手镯能量平衡腕带时尚健康手环 黑紫色-黑扣	999.0	1	0.075	0.643233721399	0.0	0.0	0.0	999.0	http://item.jd.com/1142715943.html
578	1142715944	滕海体记忆2代 智能蓝牙手环 适用于苹果iphone 运动睡眠记录器 计步器 追踪器 蓝色	1099.0	2	0.1	0.405492015934	0.0702835923245	0.54	0.72	1099.0	http://item.jd.com/1142715944.html
578	1143403559	Paulone宝德龙智能穿戴手环智能蓝牙手表气压表计步器登山表海拔表防水防盗手机伴侣08 钢琴黑	388.0	1	0.075	0.669872953362	0.0	0.0	0.0	388.0	http://item.jd.com/1143403559.html
578	1143463287	Paulone宝德龙智能穿戴手环智能蓝牙手表气压表计步器登山表海拔表防水防盗手机伴侣U8 玫红色	378.0	2	0.075	0.669658130591	0.0516019289876	0.0	0.0	378.0	http://item.jd.com/1143463287.html
578	1143463288	Paulone宝德龙智能穿戴手环智能蓝牙手表气压表计步器登山表海拔表防水防盗手机伴侣U8 象牙白	371.80952381	31	0.075	0.669872953362	0.206156810805	0.0	0.0	371.80952381	http://item.jd.com/1143463288.html
578	1143469001	Paulone宝德龙智能穿戴手环智能蓝牙手表气压表计步器登山表海拔表防水防盗手机伴侣U8 钢琴黑	369.025641026	18	0.075	0.669872953362	0.154617608104	0.0	0.0	369.025641026	http://item.jd.com/1143469001.html
578	1143477401	Paulone宝德龙智能穿戴手环智能蓝牙手表气压表计步器登山表海拔表防水防盗手机伴侣U8 钢琴黑	368.0	3	0.075	0.669872953362	0.103078405402	0.0	0.0	368.0	http://item.jd.com/1143477401.html
578	1143481524	Paulone宝德龙智能穿戴手环智能蓝牙手表气压表计步器登山表海拔表防水防盗手机伴侣U8 钢琴黑	388.0	8	0.075	0.669872953362	0.154617608104	0.0	0.0	388.0	http://item.jd.com/1143481524.html
578	1143485605	Paulone宝德龙智能穿戴手环智能蓝牙手表气压表计步器登山表海拔表防水防盗手机伴侣U8 钢琴黑	370.113821138	54	0.075	0.669872953362	0.206156810805	0.0	0.0	370.113821138	http://item.jd.com/1143485605.html
578	1143485606	Paulone宝德龙智能穿戴手环智能蓝牙手表气压表计步器登山表海拔表防水防盗手机伴侣U8 玫瑰红	374.666666667	3	0.075	0.669872953362	0.103078405402	0.0	0.0	374.666666667	http://item.jd.com/1143485606.html
578	1143485607	Paulone宝德龙智能穿戴手环智能蓝牙手表气压表计步器登山表海拔表防水防盗手机伴侣U8 象牙白	372.0	6	0.075	0.669872953362	0.103078405402	0.0	0.0	372.0	http://item.jd.com/1143485607.html
578	1143489013	Paulone宝德龙智能穿戴手环智能蓝牙手表气压表计步器登山表海拔表防水防盗手机伴侣U8 钢琴黑	339.5	25	0.075	0.669872953362	0.206156810805	0.0	0.0	339.5	http://item.jd.com/1143489013.html
578	1143489015	Paulone宝德龙智能穿戴手环智能蓝牙手表气压表计步器登山表海拔表防水防盗手机伴侣U8 象牙白	388.0	3	0.075	0.669872953362	0.103078405402	0.0	0.0	388.0	http://item.jd.com/1143489015.html
578	1143497106	Paulone宝德龙智能穿戴手环智能蓝牙手表气压表计步器登山表海拔表防水防盗手机伴侣U8 钢琴黑	369.333333333	21	0.075	0.669872953362	0.206156810805	0.0	0.0	369.333333333	http://item.jd.com/1143497106.html
578	1143698203	韩国CASMELY iwatch LED时尚情侣手表U盘 蓝牙手表 多功能智能手表手环 蓝色	299.0	1	0.075	0.588594603319	0.0	0.0	0.0	299.0	http://item.jd.com/1143698203.html
578	1143889427	现代演绎W110 智能穿戴手环 蓝牙手表 睡眠检测 运动计步 卡路里燃烧 安卓通用 红色	168.0	6	0.125	0.326875201652	0.157204177745	0.58	0.66	168.0	http://item.jd.com/1143889427.html
578	1143889428	现代演绎W110 智能穿戴手环 防水蓝牙手表 睡眠检测 运动计步 卡路里燃烧 安卓通用 红 黄色	168.0	5	0.125	0.326867941925	0.157188934881	0.58	0.66	168.0	http://item.jd.com/1143889428.html
578	1143889629	现代演绎W110 智能穿戴手环 蓝牙手表 睡眠检测 运动计步 卡路里燃烧 安卓通用 绿色	168.0	4	0.125	0.326237309584	0.157441943754	0.58	0.66	168.0	http://item.jd.com/1143889629.html
578	1143889630	现代演绎W110 智能穿戴手环 蓝牙手表 睡眠检测 运动计步 卡路里燃烧 安卓通用 浅蓝色	168.0	10	0.125	0.327127293293	0.235582382646	0.58	0.6	168.0	http://item.jd.com/1143889630.html
578	1143889631	现代演绎W110 智能穿戴手环 蓝牙手表 睡眠检测 运动计步 卡路里燃烧 安卓通用 黑色	168.0	10	0.125	0.326852605037	0.235795687085	0.58	0.66	168.0	http://item.jd.com/1143889631.html
578	1144429376	喜越 u watch LED学生智能手环U盘 多功能智能手表计步器 时尚情侣手表 8G蓝色	346.908088235	373	0.075	0.41321719635	0.436135304199	0.58	0.66	346.908088235	http://item.jd.com/1144429376.html
578	1144429377	喜越 u watch LED学生智能手环U盘 多功能智能手表计步器 时尚情侣手表 8G红色	568.0	21	0.075	0.4148160848	0.289114123028	0.58	0.66	568.0	http://item.jd.com/1144429377.html
578	1144429378	喜越 u watch LED学生智能手环U盘 多功能智能手表计步器 时尚情侣手表 8G黑色	568.0	39	0.075	0.413361547901	0.290580568602	0.58	0.72	568.0	http://item.jd.com/1144429378.html
578	1144429379	喜越 u watch LED学生智能手环U盘 多功能智能手表计步器 时尚情侣手表 8G黄色	568.0	14	0.075	0.414206925575	0.217303097086	0.58	0.66	568.0	http://item.jd.com/1144429379.html
578	1144914597	滕海体 适用于苹果三星小米 智能蓝牙手环 记忆2代  运动睡眠记录器 计步器 追踪器 蓝色	1099.0	1	0.1	0.405173154342	0.0	0.54	0.72	1099.0	http://item.jd.com/1144914597.html
578	1145281734	酷道U8智能手环智能蓝牙手表PS高清触摸彩屏健康计步器防水防盗手机伴侣智能穿戴 黑色	999.0	27	0.075	0.616042007705	0.209172706817	0.0	0.0	999.0	http://item.jd.com/1145281734.html
578	1145281735	酷道U8智能手环智能蓝牙手表PS高清触摸彩屏健康计步器防水防盗手机伴侣智能穿戴 白色	999.0	14	0.075	0.647177980669	0.145419820343	0.0	0.0	999.0	http://item.jd.com/1145281735.html
578	1146843068	穿戴智能手环 健康睡眠监测 计步器 蓝牙数据传输 智能穿戴  智能手环  时尚影音手环 红色	199.0	2	0.1	0.593470397207	0.0554836108253	0.0	0.0	199.0	http://item.jd.com/1146843068.html
578	1146843429	穿戴智能手环 健康睡眠监测 计步器 蓝牙数据传输 智能穿戴  智能手环  时尚影音手环 黑色	199.0	14	0.1	0.56654829517	0.174031042394	0.0	0.0	199.0	http://item.jd.com/1146843429.html
578	1146904632	Hi-PEEL智能手表Hi999　新款运动商务时尚穿戴式手环腕表手机可打电话设备 大气银 大卡	888.0	4	0.1	0.372561307774	0.145430644163	0.58	0.72	888.0	http://item.jd.com/1146904632.html
578	1146904633	Hi-PEEL智能手表Hi999　新款运动商务时尚穿戴式手环腕表手机可打电话设备 大气银 小卡	888.0	1	0.1	0.372705607918	0.0	0.58	0.72	888.0	http://item.jd.com/1146904633.html
578	1146904634	Hi-PEEL智能手表Hi999　新款运动商务时尚穿戴式手环腕表手机可打电话设备 高端黑 大卡	888.0	5	0.1	0.373120656087	0.145150224447	0.58	0.72	888.0	http://item.jd.com/1146904634.html
578	1146948952	穿戴智能手环 健康睡眠监测 计步器 蓝牙数据传输 智能穿戴  智能手环  时尚影音手环 红色	199.0	12	0.1	0.594645187265	0.165311657168	0.0	0.0	199.0	http://item.jd.com/1146948952.html
578	1146948953	穿戴智能手环 健康睡眠监测 计步器 蓝牙数据传输 智能穿戴  智能手环  时尚影音手环 黑色	199.0	64	0.1	0.567946406844	0.287905840673	0.0	0.0	199.0	http://item.jd.com/1146948953.html
578	1146965081	穿戴智能手环 健康睡眠监测 计步器 蓝牙数据传输 智能穿戴 智能手环 时尚影音手环 红色	199.0	7	0.1	0.594645187265	0.110207771445	0.0	0.0	199.0	http://item.jd.com/1146965081.html
578	1146965082	穿戴智能手环 健康睡眠监测 计步器 蓝牙数据传输 智能穿戴 智能手环 时尚影音手环 黑色	199.0	3	0.1	0.567946406844	0.115162336269	0.0	0.0	199.0	http://item.jd.com/1146965082.html
578	1146969166	穿戴智能手环 健康睡眠监测 计步器 蓝牙数据传输 智能穿戴 智能手环 时尚影音手环 红色	199.0	5	0.1	0.593470397207	0.110967221651	0.0	0.0	199.0	http://item.jd.com/1146969166.html
578	1146969167	穿戴智能手环 健康睡眠监测 计步器 蓝牙数据传输 智能穿戴 智能手环 时尚影音手环 黑色	199.0	13	0.1	0.56654829517	0.174031042394	0.0	0.0	199.0	http://item.jd.com/1146969167.html
578	1148127	山水（SANSUI） H1 智能手环 蓝牙4.0智能手表 睡眠检测 智能防丢器 运动计步器 来电提醒 编辑祝福语 黑色	83.2309716599	11357	0.1	0.532231080484	0.624989407059	0.0	0.0	83.2309716599	http://item.jd.com/1148127.html
578	1149606	华为（HUAWEI）荣耀手环（智能健康运动手环 + 蓝牙耳机 +手表计步器 + 微信运动分享）-经典黑	516.885714286	3738	0.075	0.590443384359	0.499143322834	0.0	0.0	516.885714286	http://item.jd.com/1149606.html
578	1149607	华为（HUAWEI）荣耀手环（智能健康运动手环 + 蓝牙耳机 +手表计步器 + 微信运动分享）-石墨灰	448.0	1076	0.075	0.604886401036	0.374388051942	0.0	0.0	448.0	http://item.jd.com/1149607.html
578	1149608	华为（HUAWEI）荣耀手环（智能健康运动手环 + 蓝牙耳机 +手表计步器 + 微信运动分享）-活力蓝	511.352941176	2472	0.075	0.59059818312	0.44338161208	0.0	0.0	511.352941176	http://item.jd.com/1149608.html
578	1153538265	wisebrave 无线智能手环Fitbit Flex防水震动手环运动睡眠蓝牙计步器 黑色	888.0	1	0.1	0.371703403709	0.0	0.54	0.62	888.0	http://item.jd.com/1153538265.html
578	1156102	[备件条码][AS129967546]iHealth智能腕表 微信手表手环 朋友圈PK 计步/睡眠 支持苹果安卓	144.76293573	9173	0.075	0.556963969775	0.600850729539	0.58	0.72	144.76293573	http://item.jd.com/1156102.html
578	1158085776	美国mio迈欧 阿尔法LINK凌客 户外运动跑步智能心率手环 连续心率监测(黑色L码)	854.0	18	0.1	0.720421190901	0.130938426992	0.0	0.0	854.0	http://item.jd.com/1158085776.html
578	1158091155	美国mio迈欧 阿尔法LINK凌客 户外运动跑步智能心率手环 连续心率监测(黑色S/M码)	898.0	2	0.1	0.720421190901	0.0436461423305	0.0	0.0	898.0	http://item.jd.com/1158091155.html
578	1158096007	美国mio迈欧 阿尔法LINK凌客 户外运动跑步智能心率手环 连续心率监测(白色S/M码)	898.0	1	0.1	0.821461988304	0.0	0.0	0.0	898.0	http://item.jd.com/1158096007.html
578	1158827185	凯斯（Skyunion）智能手表EC309 休闲时尚智能穿戴式手环腕表手机 可打电话设备 黑色	1628.0	2	0.075	0.520330836433	0.0613817842894	0.0	0.0	1628.0	http://item.jd.com/1158827185.html
578	1158827187	凯斯（Skyunion）智能手表EC309 休闲时尚智能穿戴式手环腕表手机 可打电话设备 白色	1654.0	2	0.075	0.545906957953	0.0589123042671	0.0	0.0	1654.0	http://item.jd.com/1158827187.html
578	1159896103	美国mio迈欧 阿尔法LINK凌客 户外运动跑步智能心率手环 蓝牙4.0心率带 黑色	898.0	1	0.075	0.689591752943	0.0	0.0	0.0	898.0	http://item.jd.com/1159896103.html
578	1160254	美国mio迈欧 阿尔法LINK凌客 智能心率手环 蓝牙4.0心率带手表(黑色L码)	998.0	223	0.075	0.628853784585	0.302610361464	0.0	0.0	998.0	http://item.jd.com/1160254.html
578	1161266626	wisebrave 智能运动健康手环 防丢器卡路里消耗 计步器 蓝色	499.0	1	0.075	0.66907406984	0.0	0.0	0.0	499.0	http://item.jd.com/1161266626.html
578	1161268229	wisebrave 智能运动健康手环 防丢器卡路里消耗 计步器 天蓝色	499.0	1	0.075	0.689615536671	0.0	0.0	0.0	499.0	http://item.jd.com/1161268229.html
578	1161415460	wisebrave 蓝牙智能运动健康手环 防丢器卡路里消耗 智能手环 计步器 浅蓝色	389.0	7	0.075	0.588004356671	0.109975986738	0.0	0.0	389.0	http://item.jd.com/1161415460.html
578	1162578896	腾海儿童成长智能手环运动腕表带身高睡眠六一儿童节礼物 王子手环	719.0	5	0.075	0.641980860047	0.0967299186529	0.0	0.0	719.0	http://item.jd.com/1162578896.html
578	1162595833	腾海儿童成长智能手环运动腕表带身高睡眠六一儿童节礼物 公主手环	719.0	4	0.075	0.641980860047	0.0967299186529	0.0	0.0	719.0	http://item.jd.com/1162595833.html
578	1162626548	滕海 体记忆儿童成长智能手环 彩虹版身高运动睡眠 监测手表 彩虹环小号	610.0	8	0.075	0.700752568339	0.136665243969	0.0	0.0	610.0	http://item.jd.com/1162626548.html
578	1162626552	滕海 体记忆儿童成长智能手环 彩虹版身高运动睡眠 监测手表 王子环中号	510.0	2	0.075	0.700752568339	0.045555081323	0.0	0.0	510.0	http://item.jd.com/1162626552.html
578	1162626554	滕海 体记忆儿童成长智能手环 彩虹版身高运动睡眠 监测手表 公主环小号	610.0	1	0.075	0.70074958718	0.0	0.0	0.0	610.0	http://item.jd.com/1162626554.html
578	1162626555	滕海 体记忆儿童成长智能手环 彩虹版身高运动睡眠 监测手表 公主环中号	610.0	1	0.075	0.700752568339	0.0	0.0	0.0	610.0	http://item.jd.com/1162626555.html
578	1166108140	维肯 运动计步智能蓝牙手表 适用于三星/安卓系统手机 黑色	233.728571429	43	0.075	0.580747400245	0.224732292259	0.0	0.0	233.728571429	http://item.jd.com/1166108140.html
578	1166108141	维肯 蓝牙手表 适用于三星/安卓智能手表 运动计步手镯手环 手机伴侣 红色	168.5	2	0.075	0.592634855467	0.0547267787964	0.0	0.0	168.5	http://item.jd.com/1166108141.html
578	1166108142	维肯 运动计步智能蓝牙手表 适用于三星/安卓系统手机 蓝色	168.416666667	7	0.075	0.581501170483	0.111876473549	0.0	0.0	168.416666667	http://item.jd.com/1166108142.html
578	1166132820	【手机端特价】 迈凯亚 智能运动蓝牙手环   通用安卓 适用荣耀畅玩版红米note 黑色	208.035087719	41	0.1	0.373129452776	0.295602685509	0.58	0.8	208.035087719	http://item.jd.com/1166132820.html
578	1166132821	【99元手机端秒杀】 迈凯亚 智能运动蓝牙手环   通用安卓 适用荣耀畅玩版红米note 红色	189.0	2	0.075	0.533072404878	0.0605212410178	0.0	0.0	189.0	http://item.jd.com/1166132821.html
578	1166132822	【手机端特价】 迈凯亚 智能运动蓝牙手环   通用安卓 适用荣耀畅玩版红米note 蓝色	189.0	10	0.1	0.360199774272	0.223582337248	0.58	0.8	189.0	http://item.jd.com/1166132822.html
578	1166143457	PaulOne宝德龙蓝牙智能手表 遥控拍照免提通话腕表 防水手表 时尚智能手环2S 炫黑色 防水版	318.0	1	0.075	0.617203343055	0.0	0.0	0.0	318.0	http://item.jd.com/1166143457.html
578	1166145186	PaulOne宝德龙蓝牙智能手表 遥控拍照免提通话腕表 防水手表 时尚智能手环2S 炫黑色 防水版	318.0	1	0.075	0.617203343055	0.0	0.0	0.0	318.0	http://item.jd.com/1166145186.html
578	1166563967	美国迈欧MIO凌客LINK蓝牙户外运动智能手环心率表 时尚白色	1200.0	5	0.075	0.791428571429	0.0925820099773	0.0	0.0	1200.0	http://item.jd.com/1166563967.html
578	1170330190	Paulone宝德龙智能穿戴手环智能蓝牙手表气压表计步器登山表海拔表防水防盗手机伴侣U8 钢琴黑	369.666666667	14	0.075	0.669872953362	0.154617608104	0.0	0.0	369.666666667	http://item.jd.com/1170330190.html
578	1170330192	Paulone宝德龙智能穿戴手环智能蓝牙手表气压表计步器登山表海拔表防水防盗手机伴侣U8 象牙白	374.666666667	5	0.075	0.669872953362	0.103078405402	0.0	0.0	374.666666667	http://item.jd.com/1170330192.html
578	1170332376	Paulone宝德龙智能穿戴手环智能蓝牙手表气压表计步器登山表海拔表防水防盗手机伴侣U8 钢琴黑	368.606060606	17	0.075	0.669872953362	0.154617608104	0.0	0.0	368.606060606	http://item.jd.com/1170332376.html
578	1170332378	Paulone宝德龙智能穿戴手环智能蓝牙手表气压表计步器登山表海拔表防水防盗手机伴侣U8 象牙白	368.0	8	0.075	0.669872953362	0.154617608104	0.0	0.0	368.0	http://item.jd.com/1170332378.html
578	1170453792	NBA 新款凹凸字 时尚篮球球星球迷硅胶手链 手镯手腕带 运动男款女款潮流手圈手环 雷霆队杜兰特Durant	22.0	14	0.075	0.665452443427	0.153613894786	0.0	0.0	22.0	http://item.jd.com/1170453792.html
578	1170453793	NBA 新款凹凸字 时尚篮球球星球迷硅胶手链 手镯手腕带 运动男款女款潮流手圈手环 勇士队库里Curry	21.5714285714	7	0.075	0.665452443427	0.102409263191	0.0	0.0	21.5714285714	http://item.jd.com/1170453793.html
578	1170453794	NBA 新款凹凸字 时尚篮球球星球迷硅胶手链 手镯手腕带 运动男款女款潮流手圈手环 火箭队林书豪JeremyLin	22.0	4	0.075	0.665452443427	0.102409263191	0.0	0.0	22.0	http://item.jd.com/1170453794.html
578	1172592972	wisebrave 智能手环 适用于苹果手机 穿戴设备睡眠运动智能计步器蓝牙手环手表 黑色	299.0	11	0.1	0.471847174199	0.203796320896	0.0	0.0	299.0	http://item.jd.com/1172592972.html
578	1173392029	wisebrave 智能手环 适用于苹果手机 穿戴设备睡眠运动智能计步器蓝牙手环手表 天蓝色-送黑色表带和充电头	329.0	19	0.1	0.472930072146	0.20329347515	0.58	0.76	329.0	http://item.jd.com/1173392029.html
578	1173392030	wisebrave 智能手环 适用于苹果手机 穿戴设备睡眠运动智能计步器蓝牙手环手表 黑色	329.0	1	0.1	0.471847174199	0.0	0.0	0.0	329.0	http://item.jd.com/1173392030.html
578	1173481498	美国mio迈欧阿尔法LINK凌客 户外运动跑步智能心率手环 蓝牙4.0心率带手表 618 时尚白均码S码	898.0	1	0.1	0.675860966013	0.0	0.0	0.0	898.0	http://item.jd.com/1173481498.html
578	1173481499	美国mio迈欧阿尔法LINK凌客 户外运动跑步智能心率手环连续监测 蓝牙4.0心率带手 尊酷黑均码S码	898.0	3	0.1	0.697239950271	0.0939183557252	0.0	0.0	898.0	http://item.jd.com/1173481499.html
578	1173720282	wisebrave 智能手环 适用于苹果手机 穿戴设备睡眠运动智能计步器蓝牙手环手表 天蓝色	329.0	2	0.1	0.482940929764	0.0672951544359	0.0	0.0	329.0	http://item.jd.com/1173720282.html
578	1174873848	滕海 体记忆儿童成长智能手环 彩虹版身高运动睡眠 监测手表 彩虹环 小号	480.0	1	0.075	0.700752568339	0.0	0.0	0.0	480.0	http://item.jd.com/1174873848.html
578	1174873853	滕海 体记忆儿童成长智能手环 彩虹版身高运动睡眠 监测手表 王子环 大号	480.0	2	0.075	0.700752568339	0.045555081323	0.0	0.0	480.0	http://item.jd.com/1174873853.html
578	1174873854	滕海 体记忆儿童成长智能手环 彩虹版身高运动睡眠 监测手表 公主环 小号	480.0	1	0.075	0.70074958718	0.0	0.0	0.0	480.0	http://item.jd.com/1174873854.html
578	1175729476	七夕礼物果珈乐跑智能手环 运动计步器 睡眠健康管理 浅绿色	298.425925926	59	0.075	0.677228051391	0.248158478307	0.0	0.0	298.425925926	http://item.jd.com/1175729476.html
578	1175729477	七夕礼物果珈智能手环 运动计步器 睡眠健康管理 玫瑰红	299.0	37	0.075	0.677225732712	0.198553575635	0.0	0.0	299.0	http://item.jd.com/1175729477.html
578	1175729478	果珈乐跑智能手环 运动计步器 睡眠健康管理 柠檬黄	299.0	7	0.075	0.676103447514	0.100397890822	0.0	0.0	299.0	http://item.jd.com/1175729478.html
578	1175729479	七夕礼物果珈乐跑智能手环 运动计步器 睡眠健康管理 樱桃紫	299.0	22	0.075	0.677228051391	0.198526782646	0.0	0.0	299.0	http://item.jd.com/1175729479.html
578	1175729480	七夕礼物果珈智能手环 运动计步器 睡眠健康管理 天空蓝	299.0	47	0.075	0.677223414033	0.198577798349	0.0	0.0	299.0	http://item.jd.com/1175729480.html
578	1175729481	七夕礼物果珈智能手环 运动计步器 睡眠健康管理 经典黑	298.367346939	139	0.075	0.677225732712	0.248191969544	0.0	0.0	298.367346939	http://item.jd.com/1175729481.html
578	1175799	华为（HUAWEI）荣耀手环（智能健康运动手环 + 蓝牙耳机 +手表计步器 + 微信运动分享）-长腕带经典黑	448.0	59	0.075	0.571558130553	0.285258432462	0.0	0.0	448.0	http://item.jd.com/1175799.html
578	1176666162	美国mio迈欧 阿尔法LINK凌客 户外运动跑步智能心率手环 蓝牙4.0心率带 黑色 延保一年	50.0	5	0.075	0.689591752943	0.0956474703725	0.0	0.0	50.0	http://item.jd.com/1176666162.html
578	1178161313	Moer-thing运动智能手环 智能穿戴设备 蓝牙手镯跑步智能仪时尚手环 紫色	398.0	1	0.1	0.520978282851	0.0	0.0	0.0	398.0	http://item.jd.com/1178161313.html
